STATUS;CODMTC;DATA_INCLUSAO;USUINC;PC;FILPC;PV;FILPV;TIPCAR;CODPRODUTO;SITUAC;CODTOMADOR;TOMADOR;LINHA;PONTOINI;PONTOFIM;DATRET;DATENT;CODREM;REMETENTE;CODDES;DESTINATARIO;FM;OBSERV;DATINC;CTE;FILIALCTE;SERIECTE;TOTALFRETE;PRODUTO
;;2024-01-22 10:03:00;ellorrayne.basilio;328;36;9441;36;3;12;B;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-22;2024-01-25;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;12761;36;1;10541.20;ACUCAR ENSACADO
ERRO DO USUÁRIO;11;2024-01-22 15:29:00;ellorrayne.basilio;343;36;9469;36;3;12;C;65;ARAPORA BIO ENERGIA;arogja;MG;SP;2024-01-22;2024-01-22;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;;;;;ACUCAR ENSACADO
;;2024-01-22 15:36:00;CLEUBER.MARTINS;344;36;9450;36;3;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-22;2024-01-22;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;12738;36;1;6935.00;
;;2024-01-22 16:59:00;CLEUBER.MARTINS;346;36;9454;36;3;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-22;2024-01-22;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;12760;36;1;8044.60;
;;2024-01-23 16:17:00;CLEUBER.MARTINS;361;36;9477;36;3;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-23;2024-01-23;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-23;;;;;
ERRO DO USUÁRIO;11;2024-01-23 16:28:00;ellorrayne.basilio;362;36;9481;36;3;12;C;65;ARAPORA BIO ENERGIA;arogja;MG;SP;2024-01-23;2024-01-26;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-23;;;;;ACUCAR ENSACADO
;;2024-01-24 15:25:00;CLEUBER.MARTINS;378;36;9488;36;3;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-24;2024-01-24;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-24;;;;;
;;2024-01-25 08:16:00;CLEUBER.MARTINS;380;36;9491;36;4;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-25;2024-01-25;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-25;;;;;
;;2024-01-29 16:15:00;ellorrayne.basilio;394;36;9510;36;1;12;D;65;ARAPORA BIO ENERGIA;AROSAN;MG;SP;2024-01-29;2024-02-03;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-29;;;;;ACUCAR ENSACADO
;;2024-01-29 16:42:00;CLEUBER.MARTINS;395;36;9505;36;3;;D;65;ARAPORA BIO ENERGIA;AROSAN;MG;SP;2024-01-29;2024-01-29;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-29;;;;;
;;2024-01-30 10:56:00;CLEUBER.MARTINS;397;36;9508;36;3;;D;65;ARAPORA BIO ENERGIA;AROSAN;MG;SP;2024-01-30;2024-01-30;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-30;12784;36;1;10402.50;
;;2024-01-19 14:02:00;aurea.neta;554;41;138265;26;3;85300;B;225;CERVEJARIA PETROPOLIS;ESABOI;SE;SP;2024-01-18;2024-01-23;641;VIDRO PORTO;225;CERVEJARIA PETROPOLIS;0.00;;2024-01-19;2162;41;1;11579.04;GARRAFA VAZIA
;;2024-02-05 20:47:00;RAYONE.SOUSA;569;41;570;41;3;85300;B;225;CERVEJARIA PETROPOLIS;ESABOI;SE;SP;2024-02-13;2024-02-13;641;VIDRO PORTO;225;CERVEJARIA PETROPOLIS;0.00;;2024-02-05;2183;41;1;14473.80;GARRAFA VAZIA
;;2024-02-05 20:47:00;RAYONE.SOUSA;571;41;573;41;3;85300;B;225;CERVEJARIA PETROPOLIS;ESABOI;SE;SP;2024-02-15;2024-02-15;641;VIDRO PORTO;225;CERVEJARIA PETROPOLIS;0.00;;2024-02-05;2191;41;1;14473.80;GARRAFA VAZIA
;;2024-01-15 16:03:00;bruno.castro;627;49;633;49;1;;D;390;LATASA;VIVTAT;ES;SP;2024-01-15;2024-01-15;390;LATASA;;;0.00;;2024-01-15;2803;49;1;5000.00;
;;2024-01-17 13:38:00;marcos.penha;629;49;138112;26;3;51;B;353;Reckitt Benckiser;VIASLI;ES;MA;2024-01-18;2024-01-26;353;Reckitt Benckiser;;;0.00;;2024-01-17;2823;49;1;24921.74;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-23 18:27:00;marcos.penha;651;49;138381;26;3;51;B;353;Reckitt Benckiser;VIARIO;ES;RJ;2024-01-24;2024-01-26;353;Reckitt Benckiser;;;0.00;;2024-01-23;2847;49;1;5671.94;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-26 11:14:00;leticia.dourado;662;49;658;49;3;51;B;353;Reckitt Benckiser;VIAGVV;ES;MG;2024-01-27;2024-01-29;353;Reckitt Benckiser;;;0.00;;2024-01-26;2858;49;1;6233.63;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-27 21:24:00;geovana.pereira;667;49;660;49;3;234;B;303;NOVELIS;CARPTG;ES;PR;2024-01-28;2024-02-02;303;NOVELIS;;;0.00;;2024-01-27;2862;49;1;17386.77;BOBINAS DE AÇO
;;2024-01-29 09:43:00;MARCOS.PENHA;668;49;664;49;3;;D;353;Reckitt Benckiser;VIAGVV;ES;MG;2024-01-30;2024-01-31;353;Reckitt Benckiser;;;0.00;;2024-01-29;2869;49;1;6551.15;
;;2024-02-01 15:55:00;geovana.pereira;13;2;;;3;96273;D;601;HONDA;BELJGR;PA;PE;2024-02-01;2024-02-01;601;HONDA;;;0.00;;2024-02-01;;;;;MOTOCICLETA HONDA CG 160 START DE 14,9CV E 162,7CC
;;2024-01-19 15:20:00;juliana.csousa;323;36;9430;36;3;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-19;2024-01-19;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-19;12731;36;1;7800.00;
;;2024-01-20 10:11:00;marcos.penha;327;36;9440;36;3;49;D;197;PEPSICO;SLGSLI;MG;MA;2024-01-22;2024-01-29;197;PEPSICO;;;0.00;;2024-01-20;45730;29;1;20500.00;PRODUTOS ALIMENTICIOS
ERRO DO USUÁRIO;11;2024-01-22 10:54:00;ellorrayne.basilio;330;36;9442;36;3;12;C;65;ARAPORA BIO ENERGIA;arogja;MG;SP;2024-01-22;2024-01-25;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;;;;;ACUCAR ENSACADO
ERRO DO USUÁRIO;11;2024-01-22 13:30:00;ellorrayne.basilio;332;36;9461;36;3;12;C;65;ARAPORA BIO ENERGIA;arogja;MG;SP;2024-01-22;2024-01-26;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;;;;;ACUCAR ENSACADO
ERRO DO USUÁRIO;11;2024-01-22 15:29:00;ellorrayne.basilio;339;36;9452;36;3;12;C;65;ARAPORA BIO ENERGIA;arogja;MG;SP;2024-01-22;2024-01-22;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;;;;;ACUCAR ENSACADO
ERRO DO USUÁRIO;11;2024-01-22 15:29:00;ellorrayne.basilio;341;36;9465;36;3;12;C;65;ARAPORA BIO ENERGIA;arogja;MG;SP;2024-01-22;2024-01-22;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;;;;;ACUCAR ENSACADO
;;2024-01-22 17:09:00;CLEUBER.MARTINS;348;36;9456;36;3;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-22;2024-01-22;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;12739;36;1;8876.80;
;;2024-01-22 18:24:00;CLEUBER.MARTINS;350;36;9459;36;3;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-22;2024-01-22;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-22;12766;36;1;9986.40;
ERRO DO USUÁRIO;11;2024-01-23 16:31:00;ellorrayne.basilio;364;36;9484;36;3;12;C;65;ARAPORA BIO ENERGIA;arogja;MG;SP;2024-01-23;2024-01-26;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-23;;;;;ACUCAR ENSACADO
;;2024-01-29 11:06:00;CLEUBER.MARTINS;384;36;9496;36;3;;D;65;ARAPORA BIO ENERGIA;AROGJA;MG;SP;2024-01-29;2024-01-29;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-29;12778;36;1;9154.20;
;;2024-01-29 15:39:00;CLEUBER.MARTINS;391;36;9502;36;3;;D;65;ARAPORA BIO ENERGIA;AROSAN;MG;SP;2024-01-29;2024-01-29;65;ARAPORA BIO ENERGIA;;;0.00;;2024-01-29;12779;36;1;7767.20;
;;2024-01-11 13:08:00;aurea.neta;532;41;560;41;3;85300;B;225;CERVEJARIA PETROPOLIS;ESAUBA;SE;MG;2024-01-12;2024-01-17;225;CERVEJARIA PETROPOLIS;641;VIDRO PORTO;0.00;;2024-01-11;2147;41;1;22255.68;GARRAFA VAZIA
;;2024-01-15 11:21:00;AUREA.NETA;548;41;138085;26;3;85300;B;225;CERVEJARIA PETROPOLIS;ESABOI;SE;SP;2024-01-16;2024-01-21;641;VIDRO PORTO;225;CERVEJARIA PETROPOLIS;0.00;;2024-01-15;2159;41;1;13508.88;GARRAFA VAZIA
;;2024-01-15 11:21:00;AUREA.NETA;550;41;561;41;3;85300;B;225;CERVEJARIA PETROPOLIS;ESABOI;SE;SP;2024-01-16;2024-01-21;641;VIDRO PORTO;225;CERVEJARIA PETROPOLIS;0.00;;2024-01-15;2160;41;1;13508.88;GARRAFA VAZIA
;;2024-01-23 10:34:00;AUREA.NETA;557;41;138323;26;1;142;B;41;AMBEV S/A;ESACMR;SE;BA;2024-01-23;2024-01-24;41;AMBEV S/A;41;AMBEV S/A;0.00;;2024-01-23;19004;41;10;4851.89;BEBIDAS
;;2024-01-25 09:28:00;aurea.neta;559;41;138479;26;1;142;B;41;AMBEV S/A;ESACMR;SE;BA;2024-01-25;2024-01-25;41;AMBEV S/A;41;AMBEV S/A;0.00;;2024-01-25;19007;41;10;4851.89;BEBIDAS
;;2024-02-05 20:47:00;RAYONE.SOUSA;573;41;;;3;85300;D;225;CERVEJARIA PETROPOLIS;ESABOI;SE;SP;2024-02-17;2024-02-17;641;VIDRO PORTO;225;CERVEJARIA PETROPOLIS;0.00;;2024-02-05;;;;;GARRAFA VAZIA
;;2024-02-05 20:47:00;RAYONE.SOUSA;575;41;;;3;85300;D;225;CERVEJARIA PETROPOLIS;ESABOI;SE;SP;2024-02-19;2024-02-19;641;VIDRO PORTO;225;CERVEJARIA PETROPOLIS;0.00;;2024-02-05;;;;;GARRAFA VAZIA
;;2024-02-05 20:47:00;RAYONE.SOUSA;582;41;;;3;85300;D;225;CERVEJARIA PETROPOLIS;ESABOI;SE;SP;2024-02-26;2024-02-26;641;VIDRO PORTO;225;CERVEJARIA PETROPOLIS;0.00;;2024-02-05;;;;;GARRAFA VAZIA
;;2024-01-15 13:08:00;marcos.penha;626;49;634;49;3;51;B;353;Reckitt Benckiser;VIAUUU;ES;PE;2024-01-16;2024-01-22;353;Reckitt Benckiser;;;0.00;;2024-01-15;2808;49;1;20737.69;PRODUTO DE HIGIENE E LIMPEZA
CANCELADO - CLIENTE;22;2024-01-18 08:44:00;lohraine.silva;633;49;;;3;;C;353;Reckitt Benckiser;VIANSS;ES;SE;2024-01-18;2024-01-18;353;Reckitt Benckiser;;;0.00;;2024-01-18;;;;;
;;2024-01-18 11:13:00;marcos.penha;636;49;647;49;3;51;B;353;Reckitt Benckiser;VIASAV;ES;BA;2024-01-22;2024-01-26;353;Reckitt Benckiser;;;0.00;;2024-01-18;2840;49;1;14044.64;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-18 14:35:00;marcos.penha;640;49;138203;26;3;51;B;353;Reckitt Benckiser;VIAMCO;ES;AL;2024-01-19;2024-01-22;353;Reckitt Benckiser;;;0.00;;2024-01-18;2826;49;1;17504.68;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-29 11:26:00;MARCOS.PENHA;671;49;667;49;3;51;B;353;Reckitt Benckiser;VIAUUU;ES;PE;2024-01-30;2024-02-05;353;Reckitt Benckiser;;;0.00;;2024-01-29;2873;49;1;20889.48;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-31 13:21:00;leticia.dourado;674;49;668;49;3;51;B;353;Reckitt Benckiser;VIASAV;ES;BA;2024-02-01;2024-02-05;353;Reckitt Benckiser;;;0.00;;2024-01-31;2878;49;1;14331.75;PRODUTO DE HIGIENE E LIMPEZA
;;2024-02-07 15:48:00;leticia.dourado;694;49;683;49;3;51;D;353;Reckitt Benckiser;VIAJPA;ES;PB;2024-02-08;2024-02-09;353;Reckitt Benckiser;;;0.00;;2024-02-07;2897;49;1;20923.10;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-12 14:53:00;aurea.neta;2519;28;2577;28;1;296;B;389;HEINEKEN;PTGSRA;PR;ES;2024-01-12;2024-01-15;389;HEINEKEN;;;0.00;;2024-01-12;268;28;52;17580.14;CERVEJA EM GARRAFA
;;2024-01-16 15:17:00;KANNANDA.SANTOS;2528;28;2580;28;3;96;D;61;ARCELOR MITTAL;CCVICM;PR;SP;2024-01-16;2024-01-18;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-16;4747;28;1;5944.03;SUCATA
;;2024-02-07 13:42:00;barbara.evangelista;2566;28;2591;28;3;296;B;389;HEINEKEN;PTGSRA;PR;ES;2024-02-09;2024-02-09;389;HEINEKEN;;;0.00;;2024-02-07;293;28;52;17644.66;CERVEJA EM GARRAFA
;;2024-02-12 13:51:00;barbara.evangelista;2577;28;139447;26;1;296;D;389;HEINEKEN;PTG1TA;PR;BA;2024-02-12;2024-02-12;389;HEINEKEN;;;0.00;;2024-02-12;;;;;CERVEJA EM GARRAFA
;;2024-02-12 14:49:00;barbara.evangelista;2579;28;;;1;296;D;389;HEINEKEN;PTGHAS;PR;BA;2024-02-10;2024-02-10;389;HEINEKEN;;;0.00;;2024-02-12;;;;;CERVEJA EM GARRAFA
;;2024-02-15 11:20:00;RAYONE.SOUSA;2591;28;139520;26;1;296;D;389;HEINEKEN;PTGSPA;PR;SP;2024-02-15;2024-02-15;389;HEINEKEN;;;0.00;;2024-02-15;;;;;CERVEJA EM GARRAFA
;;2024-01-11 14:12:00;michael.ramos;4912;42;4783;42;3;344;B;61;ARCELOR MITTAL;BRAEUS;DF;BA;2024-01-11;2024-01-16;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-11;13126;42;1;2778.63;TELAS
;;2024-01-12 13:13:00;michael.ramos;4927;42;4797;42;3;344;B;61;ARCELOR MITTAL;BRACDS;DF;BA;2024-01-12;2024-01-17;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-12;13138;42;1;1652.59;TELAS
;;2024-01-23 14:38:00;michael.ramos;4962;42;4830;42;3;344;B;61;ARCELOR MITTAL;BRAPGR;DF;SP;2024-01-23;2024-01-30;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-23;13181;42;1;4862.33;TELAS
;;2024-01-23 16:25:00;michael.ramos;4963;42;4831;42;3;344;B;61;ARCELOR MITTAL;BRAJUA;DF;BA;2024-01-23;2024-01-30;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-23;13182;42;1;5789.63;TELAS
;;2024-02-02 15:27:00;geovanna.saraiva;4977;42;4844;42;3;344;B;61;ARCELOR MITTAL;PGRBRa;SP;DF;2024-02-02;2024-02-05;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-02;13200;42;1;9899.10;TELAS
ERRO DO USUÁRIO;11;2024-02-03 11:17:00;michael.ramos;4980;42;4847;42;3;344;C;61;ARCELOR MITTAL;BRAPSU;DF;BA;2024-02-03;2024-02-10;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-03;;;;;TELAS
;;2024-02-05 14:57:00;michael.ramos;4995;42;4862;42;3;344;B;61;ARCELOR MITTAL;BRAMCP;DF;AP;2024-02-05;2024-02-15;61;ARCELOR MITTAL;;;0.00;;2024-02-05;13218;42;1;3780.22;TELAS
;;2024-02-09 14:04:00;michael.ramos;5011;42;4877;42;3;344;B;61;ARCELOR MITTAL;BRAARQ;DF;SP;2024-02-09;2024-02-15;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-09;13231;42;1;8371.16;TELAS
;;2024-02-19 10:10:00;michael.ramos;5025;42;4889;42;3;91512;B;61;ARCELOR MITTAL;BRACNJ;DF;PA;2024-02-19;2024-02-25;61;ARCELOR MITTAL;;;0.00;;2024-02-19;13251;42;1;19476.14;BELGO 50 CA50 8,00 MM SOLDAVEL
;;2024-01-12 06:23:00;EDERSON.ARRUDA;5071;33;6830;33;4;73246;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-01-12;2024-01-15;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-12;32125;33;1;6990.81;FM 7,00MM MV20B NBR6354 SP
;;2024-01-12 06:28:00;EDERSON.ARRUDA;5072;33;6831;33;4;21505;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-01-12;2024-01-14;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-12;32126;33;1;1123.81;FM 6,00 1008 MV07A 3503 SP
;;2024-01-12 06:32:00;EDERSON.ARRUDA;5073;33;6832;33;4;26771;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-01-12;2024-01-14;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-12;32127;33;1;1434.00;FM 8,00 mm BTC Aolic. Esp.
;;2024-01-12 14:43:00;jessica.moura;5076;33;6836;33;3;;D;135;M DIAS;CBDesb;PB;CE;2024-01-12;2024-01-12;135;M DIAS;;;0.00;;2024-01-12;32131;33;1;6570.45;
;;2024-01-17 10:17:00;ray.freitas;5109;33;6870;33;4;26765;B;61;ARCELOR MITTAL;RDEVGS;RJ;SP;2024-01-17;2024-01-17;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-17;32171;33;1;296.19;FM 6,50mm ABNT 1012
;;2024-01-18 10:06:00;ray.freitas;5123;33;6887;33;4;2147;B;61;ARCELOR MITTAL;RDEDIA;RJ;SP;2024-01-18;2024-01-18;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-18;32189;33;1;175.99;TRELICA
;;2024-02-09 08:39:00;leticia.dourado;698;49;686;49;3;51;B;353;Reckitt Benckiser;VIASAV;ES;BA;2024-02-09;2024-02-12;353;Reckitt Benckiser;;;0.00;;2024-02-09;2902;49;1;37945.86;PRODUTO DE HIGIENE E LIMPEZA
;;2024-02-09 13:58:00;leticia.dourado;703;49;688;49;3;51;B;353;Reckitt Benckiser;VIAJPA;ES;PB;2024-02-10;2024-02-16;353;Reckitt Benckiser;;;0.00;;2024-02-09;2905;49;1;20742.47;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-11 16:20:00;aurea.neta;2511;28;137824;26;2;296;B;389;HEINEKEN;PTGHAS;PR;BA;2024-01-15;2024-01-20;389;HEINEKEN;389;HEINEKEN;0.00;;2024-01-11;;;;;CERVEJA EM GARRAFA
;;2024-02-15 18:48:00;leandro.farinha;2595;28;2600;28;3;93701;D;389;HEINEKEN;PTGHAS;PR;BA;2024-02-15;2024-02-15;389;HEINEKEN;389;HEINEKEN;0.00;;2024-02-15;307;28;52;25079.27;CERV HEINEKEN 0,0% 0,330GFA DES 4X6UNPBR
;;2024-02-16 15:33:00;leandro.farinha;2598;28;2606;28;3;69843;D;389;HEINEKEN;PTGHAS;PR;BA;2024-02-16;2024-02-20;389;HEINEKEN;389;HEINEKEN;0.00;;2024-02-16;314;28;52;25624.47;CERV HEINEKEN PIL 0,6GFA DESC 12UNPBR
;;2024-01-12 11:11:00;michael.ramos;4919;42;4790;42;3;344;B;61;ARCELOR MITTAL;BRAPSU;DF;BA;2024-01-12;2024-01-17;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-12;13133;42;1;3027.43;TELAS
;;2024-01-12 11:13:00;michael.ramos;4920;42;4791;42;3;2147;B;61;ARCELOR MITTAL;BRAPSU;DF;BA;2024-01-12;2024-01-17;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-12;13134;42;1;13434.17;TRELICA
;;2024-01-15 15:50:00;michael.ramos;4933;42;4803;42;3;344;B;61;ARCELOR MITTAL;BRAMAA;DF;CE;2024-01-15;2024-01-20;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-15;13144;42;1;21250.00;TELAS
;;2024-01-15 17:39:00;michael.ramos;4934;42;4804;42;3;344;B;61;ARCELOR MITTAL;BRAPEL;DF;PE;2024-01-15;2024-01-20;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-15;13145;42;1;14488.64;TELAS
;;2024-01-16 10:19:00;michael.ramos;4938;42;4808;42;3;344;B;61;ARCELOR MITTAL;BRACDS;DF;BA;2024-01-16;2024-01-21;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-16;13149;42;1;13230.00;TELAS
;;2024-01-16 13:20:00;michael.ramos;4946;42;4814;42;3;30479;B;61;ARCELOR MITTAL;BRASSE;DF;AP;2024-01-16;2024-01-16;61;ARCELOR MITTAL;;;0.00;;2024-01-16;13156;42;1;2327.81;CA60 5,00 NERV RETO 12,0 M FX 1000 KG
;;2024-01-22 12:50:00;michael.ramos;4955;42;4823;42;3;344;B;61;ARCELOR MITTAL;BRACDS;DF;BA;2024-01-22;2024-01-30;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-22;13174;42;1;2424.13;TELAS
;;2024-01-26 13:02:00;michael.ramos;4969;42;4836;42;3;344;B;61;ARCELOR MITTAL;BRAJUA;DF;BA;2024-01-26;2024-01-31;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-26;13189;42;1;11281.51;TELAS
;;2024-01-26 16:06:00;michael.ramos;4970;42;4837;42;3;344;B;61;ARCELOR MITTAL;BRAMCP;DF;AP;2024-01-26;2024-02-06;61;ARCELOR MITTAL;;;0.00;;2024-01-26;13190;42;1;12735.99;TELAS
;;2024-02-03 12:00:00;michael.ramos;4983;42;4850;42;3;344;B;61;ARCELOR MITTAL;BRAMAA;DF;CE;2024-02-03;2024-02-10;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-03;13206;42;1;9511.91;TELAS
;;2024-02-03 12:02:00;michael.ramos;4984;42;4851;42;3;344;B;61;ARCELOR MITTAL;BRAMAA;DF;CE;2024-02-03;2024-02-10;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-03;13207;42;1;1585.05;TELAS
;;2024-02-05 17:09:00;michael.ramos;5002;42;4868;42;3;344;B;61;ARCELOR MITTAL;BRAVTC;DF;BA;2024-02-05;2024-02-10;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-05;13224;42;1;5533.36;TELAS
CANCELADO - CLIENTE;22;2024-02-14 10:12:00;ellorrayne.basilio;5018;42;;;3;243;C;3;BUNGE ALIMENTOS;BRAAPA;DF;GO;2024-02-14;2024-02-15;3;BUNGE ALIMENTOS;;;0.00;;2024-02-14;;;;;FARINHA DE TRIGO
;;2024-02-19 16:00:00;michael.ramos;5033;42;4896;42;3;2147;B;61;ARCELOR MITTAL;BRACDS;DF;BA;2024-02-19;2024-02-25;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-02-19;13258;42;1;1144.65;TRELICA
;;2024-01-11 07:17:00;ray.freitas;5066;33;6825;33;4;26765;B;61;ARCELOR MITTAL;RDESPA;RJ;SP;2024-01-11;2024-01-11;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-11;32115;33;1;2973.84;FM 6,50mm ABNT 1012
;;2024-01-14 10:15:00;EDERSON.ARRUDA;5088;33;6848;33;4;24138;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-01-14;2024-01-16;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-14;32145;33;1;3939.02;FM 5,50mm 10B06 NBR 6354
;;2024-01-14 10:28:00;EDERSON.ARRUDA;5089;33;6849;33;4;24138;B;61;ARCELOR MITTAL;RDEBRA;RJ;DF;2024-01-14;2024-01-16;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-14;32146;33;1;10676.47;FM 5,50mm 10B06 NBR 6354
;;2024-01-16 09:22:00;ray.freitas;5097;33;6858;33;4;24138;B;61;ARCELOR MITTAL;RDEIPE;RJ;SP;2024-01-16;2024-01-16;61;ARCELOR MITTAL;61;ARCELOR MITTAL;0.00;;2024-01-16;32157;33;1;1350.90;FM 5,50mm 10B06 NBR 6354
;;2024-01-19 11:57:00;ellorrayne.basilio;642;49;138227;26;3;234;B;303;NOVELIS;CARPTG;ES;PR;2024-01-20;2024-01-24;303;NOVELIS;;;0.00;;2024-01-19;2828;49;1;13040.08;BOBINAS DE AÇO
;;2024-02-05 11:43:00;bruno.castro;685;49;674;49;1;;D;390;LATASA;VIVTAT;ES;SP;2024-02-05;2024-02-05;390;LATASA;;;0.00;;2024-02-05;2884;49;1;4016.00;
;;2024-02-09 08:42:00;leticia.dourado;699;49;139327;26;3;51;B;353;Reckitt Benckiser;VIASAV;ES;BA;2024-02-09;2024-02-12;353;Reckitt Benckiser;;;0.00;;2024-02-09;2901;49;1;13912.89;PRODUTO DE HIGIENE E LIMPEZA
;;2024-02-09 17:40:00;leticia.dourado;706;49;139451;26;3;51;B;353;Reckitt Benckiser;VIAGVV;ES;MG;2024-02-13;2024-02-15;353;Reckitt Benckiser;;;0.00;;2024-02-09;2916;49;1;6810.68;PRODUTO DE HIGIENE E LIMPEZA
;;2024-02-09 17:52:00;leticia.dourado;708;49;139466;26;3;51;B;353;Reckitt Benckiser;VIASUA;ES;RJ;2024-02-14;2024-02-16;353;Reckitt Benckiser;;;0.00;;2024-02-09;2917;49;1;5476.86;PRODUTO DE HIGIENE E LIMPEZA
;;2024-01-11 16:26:00;aurea.neta;2512;28;137893;26;3;296;B;389;HEINEKEN;PTGHAS;PR;BA;2024-01-15;2024-01-20;389;HEINEKEN;389;HEINEKEN;0.00;;2024-01-11;276;28;52;25079.27;CERVEJA EM GARRAFA
;;2024-01-15 19:30:00;marcos.penha;2525;28;2581;28;3;49;D;197;PEPSICO;CABDOU;SP;MS;2024-01-19;2024-01-23;197;PEPSICO;;;0.00;;2024-01-15;102605;27;1;7998.92;PRODUTOS ALIMENTICIOS
;;2024-01-16 14:11:00;aurea.neta;2527;28;137927;26;3;296;B;389;HEINEKEN;PTGHAS;PR;BA;2024-01-16;2024-01-16;389;HEINEKEN;389;HEINEKEN;0.00;;2024-01-16;274;28;52;25079.27;CERVEJA EM GARRAFA
;;2024-01-24 15:16:00;AUREA.NETA;2544;28;138433;26;3;85300;B;389;HEINEKEN;BELJAC;PA;SP;2024-01-24;2024-01-24;98;GUIMARÃES NASSER;373;COMPASS MINERALS;0.00;;2024-01-24;180345;26;1;20454.55;GARRAFA VAZIA
;;2024-02-12 14:49:00;barbara.evangelista;2580;28;2604;28;1;296;D;389;HEINEKEN;PTGHAS;PR;BA;2024-02-11;2024-02-11;389;HEINEKEN;389;HEINEKEN;0.00;;2024-02-12;;;;;CERVEJA EM GARRAFA
